../Dataset/dataset.csv,speed,angleToTrackAxis,trackEdgeSensor_0,trackEdgeSensor_1,trackEdgeSensor_2,trackEdgeSensor_3,trackEdgeSensor_4,trackEdgeSensor_5,trackEdgeSensor_6,trackEdgeSensor_7,trackEdgeSensor_8,trackEdgeSensor_9,trackEdgeSensor_10,trackEdgeSensor_11,trackEdgeSensor_12,trackEdgeSensor_13,trackEdgeSensor_14,trackEdgeSensor_15,trackEdgeSensor_16,trackEdgeSensor_17,trackEdgeSensor_18,focusSensor_0,focusSensor_1,focusSensor_2,focusSensor_3,focusSensor_4,gear,opponentSensor_0,opponentSensor_1,opponentSensor_2,opponentSensor_3,opponentSensor_4,opponentSensor_5,opponentSensor_6,opponentSensor_7,opponentSensor_8,opponentSensor_9,opponentSensor_10,opponentSensor_11,opponentSensor_12,opponentSensor_13,opponentSensor_14,opponentSensor_15,opponentSensor_16,opponentSensor_17,opponentSensor_18,opponentSensor_19,opponentSensor_20,opponentSensor_21,opponentSensor_22,opponentSensor_23,opponentSensor_24,opponentSensor_25,opponentSensor_26,opponentSensor_27,opponentSensor_28,opponentSensor_29,opponentSensor_30,opponentSensor_31,opponentSensor_32,opponentSensor_33,opponentSensor_34,opponentSensor_35,racePosition,lateralSpeed,currentLapTime,damage,distanceFromStartLine,distanceRaced,fuelLevel,lastLapTime,rpm,trackPosition,wheelSpinVelocity_0,wheelSpinVelocity_1,wheelSpinVelocity_2,wheelSpinVelocity_3,z,zSpeed,accel,brake,clutch,gear,steer,meta,focus
sample 181,-0.00936855,0.00151509,4.96027000,5.15224000,5.81114000,7.33144000,11.57040000,200.00000000,147.89500000,78.10250000,53.33800000,40.73260000,33.15050000,28.12860000,24.43840000,21.46550000,17.16270000,13.36300000,11.34430000,10.34240000,10.03970000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04522230,2.73200000,0.00000000,2032.56000000,-0.00317383,94.00000000,0.00000000,942.47800000,0.33863100,0.69763400,-0.57192600,1.80756000,-1.48522000,0.34487100,-0.00060501,0.0,0.0,0.0,1,0.0,0,360
sample 182,-0.00924544,0.00140827,4.95996000,5.15176000,5.81037000,7.33003000,11.56630000,200.00000000,148.06000000,78.14880000,53.35950000,40.74500000,33.15850000,28.13420000,24.44300000,21.46930000,17.16530000,13.36450000,11.34520000,10.34290000,10.04000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04632850,2.75400000,0.00000000,2032.56000000,-0.00317383,94.00000000,0.00000000,942.47800000,0.33867200,-2.02276000,2.25053000,-1.53073000,1.76795000,0.34486500,-0.00065029,0.0,0.0,0.0,1,0.0,0,360
sample 183,-0.00927678,0.00140351,4.95967000,5.15144000,5.81001000,7.32954000,11.56530000,200.00000000,148.07000000,78.15220000,53.36140000,40.74630000,33.15950000,28.13500000,24.44370000,21.46990000,17.16580000,13.36490000,11.34550000,10.34330000,10.04030000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04766940,2.77600000,0.00000000,2032.56000000,-0.00329590,94.00000000,0.00000000,942.47800000,0.33871100,-1.11551000,1.30914000,-1.51203000,1.77841000,0.34486000,-0.00063712,0.0,0.0,0.0,1,0.0,0,360
sample 184,-0.00927480,0.00140017,4.95938000,5.15113000,5.80964000,7.32906000,11.56440000,200.00000000,148.07700000,78.15510000,53.36310000,40.74750000,33.16040000,28.13570000,24.44440000,21.47050000,17.16630000,13.36530000,11.34590000,10.34360000,10.04060000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04646040,2.79800000,0.00000000,2032.56000000,-0.00329590,94.00000000,0.00000000,942.47800000,0.33875000,1.60461000,-1.51436000,1.82490000,-1.47824000,0.34485400,-0.00060292,0.0,0.0,0.0,1,0.0,0,360
sample 185,-0.00943537,0.00129479,4.95908000,5.15066000,5.80889000,7.32767000,11.56030000,200.00000000,148.24100000,78.20080000,53.38430000,40.75970000,33.16840000,28.14130000,24.44890000,21.47420000,17.16880000,13.36680000,11.34680000,10.34410000,10.04090000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04505640,2.82000000,0.00000000,2032.56000000,-0.00329590,94.00000000,0.00000000,942.47800000,0.33879100,0.70026400,-0.57214500,1.80804000,-1.48472000,0.34484800,-0.00061893,0.0,0.0,0.0,1,0.0,0,360
sample 186,-0.00934080,0.00118798,4.95877000,5.15018000,5.80813000,7.32628000,11.55620000,200.00000000,148.40700000,78.24720000,53.40580000,40.77210000,33.17640000,28.14690000,24.45350000,21.47800000,17.17140000,13.36830000,11.34770000,10.34470000,10.04120000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04619980,2.84200000,0.00000000,2032.56000000,-0.00329590,94.00000000,0.00000000,942.47800000,0.33883200,-2.02187000,2.24962000,-1.52934000,1.77081000,0.34484200,-0.00063262,0.0,0.0,0.0,1,0.0,0,360
sample 187,-0.00931751,0.00118273,4.95847000,5.14986000,5.80775000,7.32577000,11.55520000,200.00000000,148.41800000,78.25100000,53.40780000,40.77350000,33.17740000,28.14770000,24.45420000,21.47860000,17.17190000,13.36870000,11.34810000,10.34500000,10.04150000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04755930,2.86400000,0.00000000,2032.56000000,-0.00329590,94.00000000,0.00000000,942.47800000,0.33887100,-1.11582000,1.30828000,-1.51047000,1.78010000,0.34483600,-0.00063482,0.0,0.0,0.0,1,0.0,0,360
sample 188,-0.00934496,0.00117939,4.95818000,5.14955000,5.80738000,7.32528000,11.55420000,200.00000000,148.42600000,78.25380000,53.40960000,40.77460000,33.17830000,28.14840000,24.45480000,21.47920000,17.17240000,13.36920000,11.34840000,10.34530000,10.04180000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04641980,2.88600000,0.00000000,2032.56000000,-0.00329590,94.00000000,0.00000000,942.47800000,0.33891100,1.60420000,-1.51237000,1.82554000,-1.47597000,0.34483000,-0.00060764,0.0,0.0,0.0,1,0.0,0,360
sample 189,-0.00939989,0.00107210,4.95787000,5.14908000,5.80664000,7.32390000,11.55020000,200.00000000,148.59200000,78.30030000,53.43120000,40.78710000,33.18640000,28.15410000,24.45940000,21.48300000,17.17500000,13.37070000,11.34930000,10.34590000,10.04210000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04514620,2.90800000,0.00000000,2032.56000000,-0.00341797,94.00000000,0.00000000,942.47800000,0.33895100,0.69227700,-0.56419100,1.80934000,-1.48548000,0.34482500,-0.00063107,0.0,0.0,0.0,1,0.0,0,360
sample 190,-0.00936274,0.00096386,4.95758000,5.14861000,5.80588000,7.32249000,11.54600000,200.00000000,148.76100000,78.34730000,53.45300000,40.79970000,33.19460000,28.15980000,24.46410000,21.48680000,17.17760000,13.37220000,11.35030000,10.34650000,10.04240000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04643310,2.93000000,0.00000000,2032.56000000,-0.00341797,94.00000000,0.00000000,942.47800000,0.33899000,-2.02582000,2.25966000,-1.53099000,1.77114000,0.34481900,-0.00063898,0.0,0.0,0.0,1,0.0,0,360
sample 191,-0.00934550,0.00095814,4.95728000,5.14828000,5.80550000,7.32197000,11.54500000,200.00000000,148.77400000,78.35160000,53.45530000,40.80110000,33.19560000,28.16070000,24.46480000,21.48750000,17.17810000,13.37260000,11.35060000,10.34680000,10.04270000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04779820,2.95200000,0.00000000,2032.56000000,-0.00341797,94.00000000,0.00000000,942.47800000,0.33903000,-1.11882000,1.31221000,-1.50908000,1.78174000,0.34481300,-0.00064026,0.0,0.0,0.0,1,0.0,0,360
sample 192,-0.00939430,0.00095337,4.95697000,5.14796000,5.80513000,7.32147000,11.54400000,200.00000000,148.78200000,78.35480000,53.45710000,40.80240000,33.19650000,28.16140000,24.46550000,21.48810000,17.17870000,13.37300000,11.35100000,10.34710000,10.04300000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04661850,2.97400000,0.00000000,2032.56000000,-0.00341797,94.00000000,0.00000000,942.47800000,0.33907100,1.60387000,-1.51313000,1.82927000,-1.47402000,0.34480700,-0.00061112,1.0,0.0,0.0,1,0.0,0,360
sample 193,-0.00952656,0.00084751,4.95668000,5.14748000,5.80437000,7.32009000,11.54000000,200.00000000,148.94800000,78.40080000,53.47850000,40.81480000,33.20460000,28.16710000,24.47010000,21.49190000,17.18120000,13.37450000,11.35190000,10.34770000,10.04330000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04521250,2.99600000,0.00000000,2032.56000000,-0.00341797,94.00000000,0.00000000,942.47800000,0.33911000,0.69744200,-0.56689900,1.81290000,-1.48108000,0.34480100,-0.00062615,1.0,0.0,0.0,1,0.0,0,360
sample 194,0.30084600,0.00077694,4.95640000,5.14709000,5.80378000,7.31905000,11.53700000,200.00000000,149.07800000,78.43630000,53.49460000,40.82380000,33.21040000,28.17100000,24.47320000,21.49450000,17.18300000,13.37560000,11.35260000,10.34810000,10.04360000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.03438500,3.01800000,0.00000000,2032.56000000,-0.00244141,94.00000000,0.00000000,942.47800000,0.33914700,-1.97268000,2.22658000,3.51922000,1.24905000,0.34479200,0.00015673,1.0,0.0,0.0,1,0.0,0,360
sample 195,0.66148800,0.00076407,4.95627000,5.14694000,5.80359000,7.31876000,11.53630000,200.00000000,149.16400000,78.45700000,53.50270000,40.82760000,33.21220000,28.17190000,24.47400000,21.49510000,17.18340000,13.37590000,11.35280000,10.34830000,10.04370000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00839657,3.04000000,0.00000000,2032.56000000,0.00097656,94.00000000,0.00000000,942.47800000,0.33916400,-0.50243500,1.31148000,1.07321000,4.36561000,0.34478600,0.00237236,1.0,0.0,0.0,1,0.0,0,360
sample 196,1.06576000,0.00086373,4.95624000,5.14706000,5.80392000,7.31956000,11.53920000,200.00000000,149.11800000,78.43930000,53.49220000,40.82030000,33.20660000,28.16730000,24.47020000,21.49210000,17.18160000,13.37490000,11.35230000,10.34810000,10.04380000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00366209,3.06200000,0.00000000,2032.57000000,0.00683594,94.00000000,0.00000000,942.47800000,0.33916800,2.25801000,-0.91359600,0.40550100,4.27454000,0.34478600,0.00474684,1.0,0.0,0.0,1,0.0,0,360
sample 197,1.46389000,0.00096053,4.95623000,5.14719000,5.80426000,7.32037000,11.54210000,200.00000000,149.11900000,78.43250000,53.48570000,40.81460000,33.20160000,28.16280000,24.46660000,21.48920000,17.17970000,13.37390000,11.35180000,10.34780000,10.04380000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00567936,3.08400000,0.00000000,2032.58000000,0.01489260,94.00000000,0.00000000,942.47800000,0.33917000,1.67144000,0.42899700,2.77362000,1.05240000,0.34479200,0.00649280,1.0,0.0,0.0,1,0.0,0,360
sample 198,1.86115000,0.00104159,4.95622000,5.14730000,5.80456000,7.32107000,11.54460000,200.00000000,149.18900000,78.44220000,53.48580000,40.81210000,33.19820000,28.15920000,24.46350000,21.48670000,17.17810000,13.37310000,11.35130000,10.34770000,10.04380000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00532010,3.10600000,0.00000000,2032.59000000,0.02539060,94.00000000,0.00000000,942.47800000,0.33917100,-0.02612170,3.00222000,2.57795000,0.64850700,0.34480000,0.00726745,1.0,0.0,0.0,1,0.0,0,360
sample 199,2.21977000,0.00119656,4.95623000,5.14755000,5.80514000,7.32243000,11.54930000,200.00000000,149.18800000,78.43030000,53.47510000,40.80280000,33.19010000,28.15200000,24.45760000,21.48200000,17.17500000,13.37140000,11.35050000,10.34730000,10.04380000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00534531,3.12800000,0.00000000,2032.60000000,0.03820800,94.00000000,0.00000000,942.47800000,0.33917000,1.07617000,2.41549000,1.51793000,3.65474000,0.34480800,0.00699179,1.0,0.0,0.0,1,0.0,0,360
sample 200,2.54001000,0.00141638,4.95624000,5.14788000,5.80597000,7.32434000,11.55610000,200.00000000,149.13000000,78.40110000,53.45540000,40.78790000,33.17810000,28.14180000,24.44930000,21.47530000,17.17070000,13.36910000,11.34930000,10.34680000,10.04380000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,1.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.00438828,3.15000000,0.00000000,2032.61000000,0.05346680,94.00000000,0.00000000,942.47800000,0.33916900,3.33287000,0.45076300,2.96743000,5.41034000,0.34481300,0.00589938,1.0,0.0,0.0,1,0.0,0,360
